part_name,price,quality_grade,year,oem_number,engine_code,mileage,brand,model,category,subcategory
ABS Hydraulikoneisto 5E,255.0,A2,2013-2020,,,,Skoda,Octavia,Jarrut,ABS Hydraulikoneisto
ABS Hydraulikoneisto 1Z,250.0,A2,2005-2013,,,,Skoda,Octavia,Jarrut,ABS Hydraulikoneisto
ABS Hydraulikoneisto 1Z,250.0,A2,2005-2013,,,,Skoda,Octavia,Jarrut,ABS Hydraulikoneisto
ABS Hydraulikoneisto 1Z,250.0,A2,2005-2013,,,,Skoda,Octavia,Jarrut,ABS Hydraulikoneisto
ABS Hydraulikoneisto 5E,260.0,A3,2013-2020,5Q0614517,,,Skoda,Octavia,Jarrut,ABS Hydraulikoneisto
ABS Hydraulikoneisto 1Z,270.0,A2,2005-2013,,,,Skoda,Octavia,Jarrut,ABS Hydraulikoneisto
ABS Hydraulikoneisto 1U,270.0,A2,1996-2011,1C0907379,,,Skoda,Octavia,Jarrut,ABS Hydraulikoneisto
ABS Hydraulikoneisto 5E,250.0,A2,2013-2020,3Q0907379,,,Skoda,Octavia,Jarrut,ABS Hydraulikoneisto
ABS Hydraulikoneisto 5E,228.0,A2,2013-2020,,,,Skoda,Octavia,Jarrut,ABS Hydraulikoneisto
ABS Hydraulikoneisto 1Z,250.0,A2,2005-2013,,,,Skoda,Octavia,Jarrut,ABS Hydraulikoneisto
ABS Hydraulikoneisto 1U,200.0,A2,1996-2011,,,,Skoda,Octavia,Jarrut,ABS Hydraulikoneisto
ABS Hydraulikoneisto 1U,190.0,A2,1996-2011,,,,Skoda,Octavia,Jarrut,ABS Hydraulikoneisto
ABS Hydraulikoneisto 5E,250.0,A2,2013-2020,,,,Skoda,Octavia,Jarrut,ABS Hydraulikoneisto
ABS Hydraulikoneisto 1Z,200.0,A2,2005-2013,,,,Skoda,Octavia,Jarrut,ABS Hydraulikoneisto
ABS Hydraulikoneisto 1Z,230.0,A2,2005-2013,1K0907379,,,Skoda,Octavia,Jarrut,ABS Hydraulikoneisto
ABS Hydraulikoneisto 1Z,237.5,A2,2005-2013,1K0614517,,,Skoda,Octavia,Jarrut,ABS Hydraulikoneisto
