model_type,feature_variant,config_name,target_mode,feature_count,validation_MAE,validation_RMSE,validation_R2,validation_median_AE
random_forest,trusted_recommended_features_without_listing_dates_without_oem_number,random_search_008,raw,65,118.2338225260516,244.67250080515555,0.8509562752033624,51.59785623937354
random_forest,trusted_recommended_features,random_search_008,raw,67,118.55553891696259,246.04502234193896,0.8492794256165936,51.64929534335904
random_forest,trusted_extended_traficom_stack_without_oem_number,random_search_005,raw,61,118.78282653472192,245.0045231779244,0.8505514938951134,54.088929203160625
random_forest,trusted_extended_traficom_stack,random_search_005,raw,62,118.9462812024055,245.2288035037128,0.8502777544492132,54.00602003301332
random_forest,trusted_manual_all_features_set,random_search_005,raw,63,118.9484883908105,244.86169591820428,0.8507256874047722,54.11044512904565
random_forest,trusted_recommended_features_without_oem_number,random_search_008,raw,66,119.05878281232772,247.63763591517068,0.8473219261230767,51.21445966122586
random_forest,trusted_recommended_features_without_listing_dates,random_search_008,raw,66,119.21115285746254,246.92765975214695,0.8481961260776849,51.49693917024389
random_forest,trusted_manual_all_features_set_without_oem_number,random_search_005,raw,62,120.14135500303281,250.43589978749156,0.8438519578332855,54.0584727308734
random_forest,trusted_recommended_features_without_listing_dates,random_search_005,raw,66,120.26796623307501,247.60870413998293,0.8473575991309961,54.14151002044165
random_forest,trusted_manual_all_features_set,random_search_024,raw,63,120.5868804149592,247.80766897832166,0.8471121903700704,51.193102597394386
random_forest,trusted_recommended_features,random_search_005,raw,67,120.65158042267558,249.56311528981593,0.8449384323548518,54.03267604464478
random_forest,trusted_recommended_features_without_oem_number,random_search_005,raw,66,121.03246075415086,251.04392871995606,0.8430928192104687,54.17663047316612
random_forest,trusted_manual_all_features_set_without_oem_number,random_search_008,raw,62,121.045521415591,256.8522188962397,0.8357482454353559,51.52936058559243
random_forest,trusted_extended_traficom_stack_without_oem_number,random_search_024,raw,61,121.13534506006172,247.10927075770846,0.8479727457356634,51.622023920577234
random_forest,trusted_extended_traficom_stack,random_search_008,raw,62,121.19597875024269,260.4213227969596,0.8311517923717737,50.927401559676355
random_forest,trusted_extended_traficom_stack,random_search_019,raw,62,121.77045260899189,254.6249360494425,0.8385844985572148,53.030829882939486
random_forest,trusted_recommended_features_without_listing_dates_without_oem_number,random_search_005,raw,65,121.77612232936576,254.11481381763195,0.8392306187246394,54.12058034606722
random_forest,trusted_recommended_features_without_listing_dates_without_oem_number,random_search_024,raw,65,121.92122274018126,248.62871901318965,0.8460973993751914,51.59795390139175
random_forest,trusted_manual_all_features_set,random_search_019,raw,63,122.20185300063113,256.4153836631227,0.8363064647838127,52.99875993694768
random_forest,trusted_manual_all_features_set_without_oem_number,random_search_019,raw,62,122.40913959378597,256.85621375794125,0.835743136130486,53.508216898972506
random_forest,trusted_recommended_features,random_search_024,raw,67,122.44837954787228,250.32964501786788,0.8439844304903774,51.71324116903132
random_forest,trusted_recommended_features_without_oem_number,random_search_019,raw,66,122.80331022752515,257.2310613877608,0.835263364021584,53.61031535334704
random_forest,trusted_recommended_features_without_oem_number,random_search_024,raw,66,123.16983632776072,252.29068973358727,0.8415304510188407,51.7874813639969
random_forest,trusted_extended_traficom_stack_without_oem_number,random_search_019,raw,61,123.22517660693536,261.0339507981629,0.8303564442116395,53.4294113271165
random_forest,trusted_recommended_features,random_search_019,raw,67,123.35912596824875,260.2578482714653,0.8313637083308192,53.26193129938231
random_forest,trusted_recommended_features_without_listing_dates,random_search_024,raw,66,123.42545354828243,252.2554183571971,0.841574757436965,51.46817493372346
random_forest,trusted_manual_all_features_set_without_oem_number,random_search_024,raw,62,123.80340391701952,258.4159407503231,0.83374222115122,51.7173237078143
random_forest,trusted_recommended_features_without_listing_dates,random_search_019,raw,66,124.02044887392096,262.73997691185724,0.8281317366821455,53.24006255007575
random_forest,trusted_recommended_features_without_listing_dates_without_oem_number,random_search_019,raw,65,125.61748267593251,267.3005147617788,0.8221135107682236,53.744595975550055
random_forest,trusted_extended_traficom_stack,random_search_024,raw,62,125.65169330581548,265.5704127287131,0.8244087984014281,51.44734669101838
random_forest,trusted_extended_traficom_stack,random_search_016,raw,62,126.29831106587675,248.1343350203815,0.846708843903363,54.99820068408647
random_forest,trusted_manual_all_features_set,random_search_016,raw,63,126.35996513015657,248.61742369404897,0.8461113827919894,54.94947298314506
random_forest,trusted_recommended_features_without_listing_dates,random_search_016,raw,66,126.99019623671,248.60444890859327,0.8461274445760893,56.32735431838705
random_forest,trusted_recommended_features_without_listing_dates_without_oem_number,random_search_016,raw,65,127.35339112731407,250.4735716815629,0.8438049770694314,57.942155043718145
random_forest,trusted_recommended_features_without_listing_dates_without_oem_number,random_search_013,raw,65,127.57506124620444,271.02466217104654,0.8171221963479242,52.130920445354064
random_forest,trusted_extended_traficom_stack_without_oem_number,random_search_010,raw,61,127.59042298014933,252.32758731574495,0.8414840951998263,54.440526759011405
random_forest,trusted_extended_traficom_stack,random_search_010,raw,62,127.6066895009468,254.8556837312231,0.83829180821748,54.53675828605293
random_forest,trusted_manual_all_features_set,random_search_013,raw,63,127.9989183986417,280.5758125889063,0.8040055234070608,53.64526245745179
random_forest,trusted_manual_all_features_set,random_search_010,raw,63,128.03993943129788,255.36642955266208,0.8376430132489912,54.83261067826027
random_forest,trusted_extended_traficom_stack_without_oem_number,random_search_016,raw,61,128.05067953693865,255.42348305847955,0.8375704581361705,54.57124209960787
random_forest,trusted_recommended_features,random_search_016,raw,67,128.17590959975186,254.22677648027644,0.83908891794652,54.83785345725357
random_forest,trusted_recommended_features_without_oem_number,random_search_016,raw,66,128.226440540309,252.82595608579072,0.8408573116392671,57.738086688167726
random_forest,trusted_recommended_features,random_search_010,raw,67,128.3894314666766,255.84556655863594,0.8370331897929527,54.8084278691652
random_forest,trusted_extended_traficom_stack,random_search_013,raw,62,128.52031152426972,281.68013356294296,0.802459654181869,52.609843612926056
random_forest,trusted_manual_all_features_set_without_oem_number,random_search_010,raw,62,129.14163436118218,259.02258027648287,0.8329607142195559,54.32395441589673
random_forest,trusted_recommended_features_without_listing_dates_without_oem_number,random_search_010,raw,65,129.15636087064726,258.67135525017494,0.8334134052660775,54.4163503288043
random_forest,trusted_extended_traficom_stack_without_oem_number,random_search_022,raw,61,129.33936602052688,266.77651524631654,0.8228102626639813,53.769855397931316
random_forest,trusted_recommended_features_without_listing_dates,random_search_013,raw,66,129.3461764712346,281.3695859072502,0.8028949839598094,52.00835630748672
random_forest,trusted_manual_all_features_set,random_search_022,raw,63,129.50972393046675,267.64601138768296,0.8216533627501332,53.76279229256739
random_forest,trusted_recommended_features_without_oem_number,random_search_010,raw,66,129.5120885168484,259.9510567697934,0.8317610503379136,54.42926594943768
random_forest,trusted_manual_all_features_set_without_oem_number,random_search_016,raw,62,129.55889591703414,259.8379099705463,0.8319074744851507,54.29693040330539
random_forest,trusted_manual_all_features_set_without_oem_number,random_search_022,raw,62,129.7401495991881,267.36977762167436,0.8220213109960675,53.866857662808776
random_forest,trusted_recommended_features_without_listing_dates,random_search_022,raw,66,129.78916067445385,268.1964333813145,0.8209190581237835,53.76666276073045
random_forest,trusted_recommended_features_without_listing_dates,random_search_010,raw,66,129.80232249228703,262.50832553401153,0.8284346671244209,54.55439336837202
random_forest,trusted_recommended_features,random_search_013,raw,67,130.06602096875758,283.36370567912223,0.8000912422406693,52.113451892887866
random_forest,trusted_recommended_features_without_oem_number,random_search_022,raw,66,130.11050273028755,270.61524446299194,0.817674300039549,53.80301488854533
random_forest,trusted_recommended_features,random_search_022,raw,67,130.1124024014426,269.6961954366717,0.8189106067196972,53.8008402974033
random_forest,trusted_recommended_features_without_oem_number,random_search_013,raw,66,130.18332332585763,283.91087011299356,0.7993184645897511,52.09143609764236
random_forest,trusted_manual_all_features_set_without_oem_number,random_search_013,raw,62,130.3510222654876,289.91713165825405,0.7907376335468739,51.371979395217494
random_forest,trusted_extended_traficom_stack,random_search_022,raw,62,130.6091522283695,274.4111413826349,0.8125234926278935,53.65378714317463
random_forest,trusted_extended_traficom_stack,random_search_001,raw,62,131.8611233812423,273.56476077778075,0.813678196273186,53.893655296602596
