seed,distribution_column,value,train_count,train_pct,validation_count,validation_pct,test_count,test_pct,total_count,max_pct_gap
21,category,gear box / drive axle / middle axle,1016,12.804032766225582,213,12.529411764705884,201,11.921708185053381,1430,0.8823245811722007
21,category,fuel,941,11.8588531821046,218,12.823529411764707,227,13.463819691577699,1386,1.6049665094730994
21,category,brakes,878,11.064902331442974,183,10.764705882352942,192,11.387900355871885,1253,0.623194473518943
21,category,airbag,699,8.809073724007561,91,5.352941176470588,72,4.270462633451958,862,4.538611090555603
21,subcategory,all,852,10.737240075614366,107,6.294117647058823,89,5.27876631079478,1048,5.458473764819586
21,subcategory,rear,203,2.558286074354127,74,4.352941176470588,38,2.2538552787663106,315,2.0990858977042772
21,subcategory,right,223,2.810333963453056,41,2.411764705882353,33,1.9572953736654803,297,0.8530385897875756
21,subcategory,left,223,2.810333963453056,11,0.6470588235294118,43,2.550415183867141,277,2.1632751399236443
21,subcategory,right rear,197,2.4826717076244487,46,2.705882352941176,12,0.7117437722419928,255,1.9941385806991834
21,subcategory,left rear,162,2.041587901701323,28,1.647058823529412,59,3.499406880189798,249,1.852348056660386
21,subcategory,left front,126,1.5879017013232515,31,1.8235294117647058,43,2.550415183867141,200,0.9625134825438897
21,subcategory,right front,175,2.2054190296156273,0,0.0,24,1.4234875444839856,199,2.2054190296156273
21,subcategory,either side,84,1.058601134215501,19,1.1176470588235294,25,1.482799525504152,128,0.4241983912886509
21,subcategory,passenger airbag,37,0.46628859483301827,36,2.1176470588235294,28,1.6607354685646498,101,1.6513584639905112
21,subcategory,automatic gear,58,0.7309388783868935,0,0.0,42,2.491103202846975,100,2.491103202846975
21,subcategory,main cylinder,32,0.40327662255828606,46,2.705882352941176,22,1.3048635824436536,100,2.30260573038289
21,subcategory,gear lever,42,0.5293005671077505,46,2.705882352941176,12,0.7117437722419928,100,2.1765817858334255
21,subcategory,engine casing,38,0.4788909892879647,44,2.588235294117647,18,1.0676156583629894,100,2.1093443048296825
21,subcategory,abs hydraulic pump,62,0.7813484562066794,4,0.2352941176470588,34,2.0166073546856467,100,1.7813132370385878
21,subcategory,insp.pump diesel control unit,57,0.718336483931947,7,0.411764705882353,36,2.135231316725979,100,1.7234666108436258
21,subcategory,fuse box / electricity central,59,0.7435412728418399,35,2.0588235294117645,6,0.3558718861209964,100,1.702951643290768
21,subcategory,injection control unit,30,0.3780718336483932,35,2.0588235294117645,35,2.0759193357058123,100,1.697847502057419
21,subcategory,fuel pump electric,74,0.9325771896660365,26,1.5294117647058825,0,0.0,100,1.5294117647058825
21,subcategory,brake servo,61,0.7687460617517328,7,0.411764705882353,32,1.8979833926453145,100,1.4862186867629614
21,subcategory,air purifier,51,0.6427221172022685,14,0.823529411764706,35,2.0759193357058123,100,1.433197218503544
21,subcategory,engine gasoline,76,0.9577819785759294,24,1.411764705882353,0,0.0,100,1.411764705882353
21,subcategory,abs hydraulic aggregate,100,1.260239445494644,0,0.0,0,0.0,100,1.260239445494644
21,subcategory,contact roll airbag,100,1.260239445494644,0,0.0,0,0.0,100,1.260239445494644
21,subcategory,motor bracket,96,1.2098298676748582,3,0.17647058823529413,1,0.05931198102016608,100,1.1505178866546921
21,subcategory,knee,88,1.1090107120352866,12,0.7058823529411765,0,0.0,100,1.1090107120352866
21,subcategory,coil,96,1.2098298676748582,2,0.1176470588235294,2,0.11862396204033215,100,1.0921828088513288
21,subcategory,rear sensor,53,0.6679269061121613,28,1.647058823529412,19,1.1269276393831553,100,0.9791319174172506
21,subcategory,starter gasoline,78,0.9829867674858223,18,1.0588235294117647,4,0.2372479240806643,100,0.8215756053311004
21,subcategory,alternator,60,0.7561436672967864,14,0.823529411764706,26,1.542111506524318,100,0.7859678392275317
21,subcategory,fuel injection pump,62,0.7813484562066794,13,0.7647058823529412,25,1.482799525504152,100,0.7180936431512107
21,subcategory,airbag krocksensor,64,0.8065532451165721,12,0.7058823529411765,24,1.4234875444839856,100,0.7176051915428091
21,subcategory,gear box 5 speed,82,1.033396345305608,12,0.7058823529411765,6,0.3558718861209964,100,0.6775244591846117
21,subcategory,actuator loom,58,0.7309388783868935,19,1.1176470588235294,23,1.3641755634638197,100,0.6332366850769262
21,subcategory,airbag control unit,80,1.0081915563957151,13,0.7647058823529412,7,0.41518386714116245,100,0.5930076892545526
21,subcategory,mass air-flow sensor,65,0.8191556395715185,13,0.7647058823529412,22,1.3048635824436536,100,0.5401577000907124
21,subcategory,caliper bracket,59,0.7435412728418399,21,1.2352941176470587,20,1.1862396204033214,100,0.49175284480521875
21,subcategory,steering wheel airbag,72,0.9073724007561436,18,1.0588235294117647,10,0.5931198102016607,100,0.465703719210104
21,subcategory,other relay,68,0.856962822936358,20,1.1764705882352942,12,0.7117437722419928,100,0.46472681599330135
21,subcategory,tank lid,72,0.9073724007561436,11,0.6470588235294118,17,1.0083036773428233,100,0.36124485381341154
21,subcategory,rear axle beam,77,0.9703843730308758,11,0.6470588235294118,12,0.7117437722419928,100,0.32332554950146397
21,subcategory,starter diesel,72,0.9073724007561436,12,0.7058823529411765,16,0.9489916963226572,100,0.2431093433814807
21,subcategory,rear axle,49,0.6175173282923756,50,2.941176470588235,0,0.0,99,2.941176470588235
21,subcategory,engine diesel,84,1.058601134215501,0,0.0,15,0.8896797153024912,99,1.058601134215501
21,subcategory,other control unit,76,0.9577819785759294,18,1.0588235294117647,5,0.29655990510083036,99,0.7622636243109344
21,subcategory,deliverer,86,1.0838059231253938,11,0.6470588235294118,0,0.0,97,1.0838059231253938
21,subcategory,gear box bracket,70,0.8821676118462508,15,0.8823529411764706,12,0.7117437722419928,97,0.17060916893447775
21,subcategory,motor cushion,48,0.6049149338374291,30,1.7647058823529411,18,1.0676156583629894,96,1.159790948515512
21,subcategory,gear box 6 speed,65,0.8191556395715185,30,1.7647058823529411,0,0.0,95,1.7647058823529411
21,subcategory,hand brake lever,60,0.7561436672967864,28,1.647058823529412,6,0.3558718861209964,94,1.2911869374084155
