model_type,selection_mode,feature_variant,config_name,target_mode,feature_count,cv_mean_MAE,cv_std_MAE,cv_mean_RMSE,cv_std_RMSE,cv_mean_R2,cv_std_R2,cv_mean_median_AE,cv_std_median_AE,cv_folds
random_forest,strict_part_identity_grouped_cv,trusted_recommended_features_without_oem_number,refinement_search_009,raw,66,58.10802674496533,1.8041352360872094,89.25238121362102,7.529192477509684,0.9775652058000531,0.005494728192019735,41.30523131295344,3.175700414439876,4
random_forest,strict_part_identity_grouped_cv,trusted_recommended_features_without_oem_number,refinement_search_005,raw,66,59.10599909445412,1.693878420199111,89.37154537648158,6.9465716127110175,0.9777356252325493,0.004225134197550926,42.18764333783322,1.9457208453722161,4
random_forest,strict_part_identity_grouped_cv,trusted_recommended_features_without_oem_number,refinement_search_011,raw,66,65.63583253456032,1.1855018216472242,94.5563118076611,5.17759839775917,0.9752770226679687,0.0028271485466259947,47.45641359172557,3.549864138174967,4
random_forest,strict_part_identity_grouped_cv,trusted_recommended_features_without_oem_number,refinement_search_018,raw,66,66.01952328749479,1.6401597678801452,97.66309669463253,6.828259018405492,0.973197941967046,0.006116382402157625,47.661126597368266,3.9777122171475896,4
random_forest,strict_part_identity_grouped_cv,trusted_recommended_features_without_oem_number,refinement_search_006,raw,66,66.21924510070941,2.0991550804656693,98.19518565589607,7.398220791439119,0.9729388444748539,0.006090749314280746,47.8712358531113,3.6965624182643912,4
random_forest,strict_part_identity_grouped_cv,trusted_recommended_features_without_oem_number,refinement_search_019,raw,66,75.81894709332136,4.387229894391316,107.04399407324377,8.35295753651945,0.9680793319224206,0.005982700785356697,52.411161174371834,2.565640858720836,4
random_forest,strict_part_identity_grouped_cv,trusted_recommended_features_without_oem_number,refinement_search_014,raw,66,84.80799208502204,6.457510310461201,118.62881468102842,11.058954761880187,0.9604743987709872,0.009653429651088861,57.39665039814261,4.412275929889773,4
random_forest,strict_part_identity_grouped_cv,trusted_recommended_features_without_oem_number,refinement_search_004,raw,66,85.00619999094846,6.548595677022408,118.65305958152786,11.04207121800148,0.9605753747429576,0.008978467934882096,56.83219003145712,4.835350479364905,4
random_forest,strict_part_identity_grouped_cv,trusted_recommended_features_without_oem_number,refinement_search_017,raw,66,86.75842770521561,6.945486150317716,123.51508431128855,15.298250259490391,0.9563242100832038,0.015277772796264874,57.80366476631116,4.383861927969617,4
random_forest,strict_part_identity_grouped_cv,trusted_recommended_features_without_oem_number,refinement_search_001,raw,66,86.78033319531161,6.410849136556337,120.84509425844917,11.222789212871794,0.9588810508931833,0.010575242116774106,58.758777647163726,3.782095736565881,4
random_forest,strict_part_identity_grouped_cv,trusted_recommended_features_without_oem_number,refinement_search_010,raw,66,87.88419097919727,6.453918779635973,122.54248245258476,11.145047262891712,0.9576931936313009,0.010950557144431923,60.270091865935285,3.478109744142186,4
random_forest,strict_part_identity_grouped_cv,trusted_recommended_features_without_oem_number,refinement_search_003,raw,66,110.08651206728972,7.005418816448641,239.99058639431598,27.701910913310577,0.8420015103433132,0.020474817789803586,55.772245366841474,1.5094405970670792,4
random_forest,strict_part_identity_grouped_cv,trusted_recommended_features_without_oem_number,refinement_search_012,raw,66,123.82832236334411,7.004751757376487,244.68980590565627,28.17518328934393,0.8355063398139,0.02271248693979825,69.64148958037,2.9208170417352326,4
random_forest,strict_part_identity_grouped_cv,trusted_recommended_features_without_oem_number,refinement_search_002,raw,66,139.27002004648793,7.5183725251019125,269.7781871701589,26.30327019124568,0.7995604158636099,0.02564116333395778,78.93225273344638,3.566896736353627,4
random_forest,strict_part_identity_grouped_cv,trusted_recommended_features_without_oem_number,refinement_search_016,raw,66,144.81580247392134,7.2355811828446175,297.27305818870155,37.91694093763609,0.7557020860234658,0.045599080175356264,80.73005096228643,3.812737494924795,4
