model_type,selection_mode,feature_variant,config_name,target_mode,feature_count,cv_mean_MAE,cv_std_MAE,cv_mean_RMSE,cv_std_RMSE,cv_mean_R2,cv_std_R2,cv_mean_median_AE,cv_std_median_AE,cv_folds
random_forest,strict_part_identity_grouped_cv,trusted_extended_traficom_stack_without_oem_number,random_search_028,raw,61,47.413253272814394,2.235285602612767,82.80227925955923,8.819195121153182,0.9809022760581574,0.004010202813928892,28.363109154613,2.9866194859598725,4
random_forest,strict_part_identity_grouped_cv,trusted_manual_all_features_set_without_oem_number,random_search_059,log,62,47.425774963549365,5.178424537379384,97.25333350974378,15.777632384559526,0.9736547394539754,0.0067480857359995755,20.076816916496924,3.0203951129706312,4
random_forest,strict_part_identity_grouped_cv,trusted_extended_traficom_stack_without_oem_number,random_search_059,log,61,47.47024258924761,5.0965210787553525,97.09172368426647,14.31940242783199,0.9736760576036656,0.006499560110925617,19.780513133230194,2.6679282562201765,4
random_forest,strict_part_identity_grouped_cv,trusted_manual_all_features_set_without_oem_number,random_search_028,raw,62,47.4926174790853,2.1226523472846535,83.2392274707336,8.164535540264477,0.9807251374697934,0.0037726166841143133,28.38751845678098,2.9924992970194713,4
random_forest,strict_part_identity_grouped_cv,trusted_recommended_features_without_oem_number,random_search_072,log,66,47.51313455074383,5.38901736052928,97.07617389375304,11.626702115767797,0.9741691228837617,0.0034474845571085106,20.54764649174156,2.5328061900786873,4
random_forest,strict_part_identity_grouped_cv,trusted_extended_traficom_stack_without_oem_number,random_search_072,log,61,47.8190247816957,5.60912514284729,97.75333964037274,11.742351305288137,0.9737994080912252,0.0035578561922292606,20.379452395005885,2.7158139108739086,4
random_forest,strict_part_identity_grouped_cv,trusted_recommended_features,log_reference,log,67,47.87788131817451,4.790652019195164,104.8692079149145,12.660742529222144,0.9699160559297284,0.0036710422913790405,18.779382947172834,3.6072811050222153,4
random_forest,strict_part_identity_grouped_cv,trusted_manual_all_features_set_without_oem_number,random_search_072,log,62,47.883462348815236,5.623405589024596,97.65645902483134,11.70518694863605,0.9738580922313594,0.003498259177695952,20.47273833393725,2.586051457381849,4
random_forest,strict_part_identity_grouped_cv,trusted_recommended_features_without_listing_dates,log_reference,log,66,47.895071007213716,4.723217192902936,105.38487861915894,12.284642432002418,0.9696206961555619,0.0034376870280658695,18.786075728810324,3.6566239326358576,4
random_forest,strict_part_identity_grouped_cv,trusted_extended_traficom_stack,random_search_017,raw,62,47.93450964737235,2.154036346178239,84.61765046879307,8.23121941911634,0.9801010475370093,0.0037338706678130083,28.277622294080953,3.022029809266618,4
random_forest,strict_part_identity_grouped_cv,trusted_recommended_features_without_listing_dates,log_half_features_leaf_1,log,66,47.992318253183804,2.7016625340310894,102.95410004386406,7.727282847374075,0.9709472072007068,0.0009313830899348117,18.096689122992338,3.16669291368351,4
random_forest,strict_part_identity_grouped_cv,trusted_manual_all_features_set,random_search_017,raw,63,48.00646815181361,1.7934810286981737,84.5996718922101,7.5532876145536,0.9801127758617109,0.003607464401070585,28.183953726126006,2.888670464480184,4
random_forest,strict_part_identity_grouped_cv,trusted_recommended_features_without_listing_dates_without_oem_number,random_search_059,log,65,48.051279850505416,4.7845729949898566,98.30033137321868,13.420421489959837,0.973182132442864,0.005757859877358123,19.886340565853722,3.0164900132723647,4
random_forest,strict_part_identity_grouped_cv,trusted_recommended_features_without_listing_dates,random_search_028,raw,66,48.109751937480596,2.5408228924887912,84.52709484140897,7.63128589891465,0.9802103380205479,0.0031852355873140266,28.697627290709303,2.9031898814331445,4
random_forest,strict_part_identity_grouped_cv,trusted_recommended_features,random_search_028,raw,67,48.11300857797466,2.7252797978612033,84.697354528517,7.501518735437198,0.9801505556090423,0.0030085222386006605,28.726391385777525,2.900119998292211,4
random_forest,strict_part_identity_grouped_cv,trusted_extended_traficom_stack,log_reference,log,62,48.13136062727643,4.534246076650338,104.42431615693286,13.126298378711434,0.9701575573301972,0.004030010253338837,18.98780223703394,3.77506531786379,4
random_forest,strict_part_identity_grouped_cv,trusted_extended_traficom_stack,log_half_features_leaf_1,log,62,48.16414249090637,1.6390247743470023,104.56913416073927,6.429369410596918,0.9699238552777305,0.0018484540879068869,18.283274440125805,3.5034413954046784,4
random_forest,strict_part_identity_grouped_cv,trusted_manual_all_features_set,log_reference,log,63,48.218710040673045,4.595077140030393,104.83601996231637,13.137470780721744,0.9699223669327587,0.004036100280131675,18.883436145662785,3.801120687295873,4
random_forest,strict_part_identity_grouped_cv,trusted_recommended_features_without_oem_number,random_search_059,log,66,48.24306484219764,4.64252047030271,99.61337225650061,15.458839835455437,0.9724344383573722,0.006678092822236334,19.787320724487792,2.6452200848971605,4
random_forest,strict_part_identity_grouped_cv,trusted_recommended_features,log_half_features_leaf_1,log,67,48.453222433639084,1.9703168073064206,106.42161608681064,7.40717579600939,0.968881530523516,0.0018828658789161352,18.004551780947043,3.5307575796306727,4
random_forest,strict_part_identity_grouped_cv,trusted_extended_traficom_stack,random_search_028,raw,62,48.488445514859336,2.8013796267403417,85.27816192962833,7.605537944929481,0.9798547530185184,0.003223206466352085,28.661989448590198,2.894289785636311,4
random_forest,strict_part_identity_grouped_cv,trusted_manual_all_features_set,random_search_028,raw,63,48.62628824083104,2.86713413362147,85.85194615389742,7.317222334171102,0.9796044160192586,0.0030166604388153617,28.71914839886759,2.926546212817494,4
random_forest,strict_part_identity_grouped_cv,trusted_manual_all_features_set,log_half_features_leaf_1,log,63,49.03474806457933,1.898753563161432,107.40674645787203,7.407901784381972,0.9683103130187942,0.0017493841219400831,18.27027672108549,3.310818773487908,4
random_forest,strict_part_identity_grouped_cv,trusted_recommended_features_without_listing_dates,log_half_features_leaf_2,log,66,50.281623436970236,2.471395027728825,109.29047144736734,6.852251240978215,0.9670828001944286,0.002946385180962531,18.99886301659931,3.3487685734892954,4
random_forest,strict_part_identity_grouped_cv,trusted_recommended_features,log_half_features_leaf_2,log,67,50.475205034069994,2.2387103387186102,109.64019536791514,6.920270063877225,0.966820271722955,0.0035433902151083317,19.30768503058961,3.6203752050214386,4
random_forest,strict_part_identity_grouped_cv,trusted_manual_all_features_set,log_half_features_leaf_2,log,63,50.93753059360036,2.3962980481777607,110.53156688900427,8.327912931416163,0.9662622235016124,0.0041808238974042735,19.0813583790475,3.559493910044632,4
random_forest,strict_part_identity_grouped_cv,trusted_extended_traficom_stack,log_half_features_leaf_2,log,62,51.04397772243051,2.4300880527442486,111.54165407120239,7.820727354404321,0.9656711887887487,0.0038008002007698283,19.200956728613164,3.5436710077691007,4
random_forest,strict_part_identity_grouped_cv,trusted_recommended_features,random_search_072,log,67,51.47300197675285,6.676009279285473,103.72286236156722,15.868538222956667,0.9704529044347434,0.005909309282433334,22.676403018595632,3.8817871334468803,4
random_forest,strict_part_identity_grouped_cv,trusted_recommended_features_without_listing_dates,random_search_072,log,66,51.49121516760579,6.648607999230694,103.79551732336583,15.68206593485136,0.9704066380810916,0.0058525703381156445,22.325638928414314,3.2926748572498976,4
random_forest,strict_part_identity_grouped_cv,trusted_manual_all_features_set,random_search_072,log,63,51.86778134182482,6.469141522499984,104.04763237742695,16.14272464349698,0.9702860490429532,0.005972572180422673,22.37134706852689,3.6165825941214873,4
random_forest,strict_part_identity_grouped_cv,trusted_extended_traficom_stack,random_search_059,log,62,51.897102230890525,5.974515292067074,106.63194502258267,13.170899914745563,0.9687784054277336,0.0046403350236867025,22.383889552939213,3.806507501737512,4
random_forest,strict_part_identity_grouped_cv,trusted_extended_traficom_stack,random_search_072,log,62,51.959865505188276,6.465648888864384,104.01597760284905,16.131400209130838,0.9703096824648931,0.00594487007844041,22.4845626342191,3.349501342468295,4
random_forest,strict_part_identity_grouped_cv,trusted_manual_all_features_set,random_search_059,log,63,51.97900678917587,6.08108105216022,106.61382863489453,12.485527974025963,0.9688322137021064,0.004057062755116418,22.092828000243944,3.9563521623796407,4
random_forest,strict_part_identity_grouped_cv,trusted_recommended_features_without_oem_number,random_search_033,log,66,52.03581934672776,4.059170562020446,99.34437757371295,11.575509552921103,0.9728866242904792,0.003789030815885611,25.206398818304233,1.7735902427713859,4
random_forest,strict_part_identity_grouped_cv,trusted_recommended_features,random_search_059,log,67,52.141143388768505,6.094061781486328,106.93585218445376,11.169122636823124,0.968656276036097,0.0032592891252425722,21.852885575100668,3.412106483210522,4
random_forest,strict_part_identity_grouped_cv,trusted_recommended_features_without_listing_dates_without_oem_number,random_search_033,log,65,52.356049587448915,3.920185441176604,99.97168991838657,11.107381016721412,0.9725444461907676,0.003586153429834903,25.101375185487587,1.8832394030292947,4
random_forest,strict_part_identity_grouped_cv,trusted_recommended_features_without_listing_dates,random_search_059,log,66,52.524526109593026,6.28066003058969,109.40690407838275,14.080736672118936,0.9671499958844264,0.0050856882281734225,21.81815956985105,3.210144206904356,4
random_forest,strict_part_identity_grouped_cv,trusted_extended_traficom_stack_without_oem_number,random_search_027,log,61,52.78618169694396,5.104557682554716,124.8806294317335,13.65904105465515,0.956879738637674,0.007998186505086068,19.58941517979185,2.179686201308835,4
random_forest,strict_part_identity_grouped_cv,trusted_manual_all_features_set_without_oem_number,random_search_027,log,62,52.953518034058796,5.00378735187157,125.14229358013588,13.814364407592045,0.9567961140102301,0.007491515682750804,19.38181287386079,2.140292107413418,4
random_forest,strict_part_identity_grouped_cv,trusted_extended_traficom_stack_without_oem_number,random_search_033,log,61,53.009024444113344,4.060288455316524,101.81123104669025,12.685811055991596,0.9715184932628742,0.004400592942886088,25.283435805670717,1.8827607018461416,4
random_forest,strict_part_identity_grouped_cv,trusted_recommended_features_without_oem_number,random_search_027,log,66,53.043366276933305,4.918924303420899,126.11453428464922,13.553940149755901,0.9561181800907821,0.0074396698836996155,19.364652207412366,2.142936744940903,4
random_forest,strict_part_identity_grouped_cv,trusted_recommended_features_without_listing_dates_without_oem_number,random_search_027,log,65,53.13532001893639,5.137166582480409,126.73982806768062,13.963017148387118,0.9557602150675093,0.007144305223395127,19.31655818057167,2.2439873015277976,4
random_forest,strict_part_identity_grouped_cv,trusted_manual_all_features_set_without_oem_number,random_search_033,log,62,53.139522682709725,3.903133327000059,102.18577074033044,11.697771555670498,0.9713102264747026,0.003950279297591218,25.00847834195613,1.7531818636093313,4
random_forest,strict_part_identity_grouped_cv,trusted_recommended_features_without_listing_dates,random_search_027,log,66,55.8248312411397,6.368162512925958,130.27905399939257,15.081576112600743,0.9531471958107908,0.008477852987833153,20.286497439122613,2.1987573498967903,4
random_forest,strict_part_identity_grouped_cv,trusted_recommended_features,random_search_027,log,67,56.17515851987558,5.722247065071923,131.31721226523928,14.438838365271023,0.9525106490560546,0.0075334642092017325,20.344231505243453,1.932585709380893,4
random_forest,strict_part_identity_grouped_cv,trusted_manual_all_features_set,random_search_027,log,63,56.20823785462982,5.798780990903488,130.39783385687485,14.550876501009803,0.9531333422376808,0.007786025288291468,20.51665364223032,1.9976207983871528,4
