product_id,listing_count,mean_price,median_price,std_price,price_variance,coefficient_of_variation,min_price,max_price,price_range
64251591,6,295.9167,295.85,0.91,0.8281,0.0031,294.9,297.5,2.6
64594097,6,295.9167,295.85,0.91,0.8281,0.0031,294.9,297.5,2.6
65059339,6,295.9167,295.85,0.91,0.8281,0.0031,294.9,297.5,2.6
65398550,6,295.9167,295.85,0.91,0.8281,0.0031,294.9,297.5,2.6
66430359,6,295.9167,295.85,0.91,0.8281,0.0031,294.9,297.5,2.6
54501220,5,272.24,272.0,0.9047,0.8184,0.0033,271.3,273.7,2.4
64047277,3,355.9,355.9,0.8981,0.8067,0.0025,354.8,357.0,2.2
53938689,6,290.0167,289.9,0.8971,0.8047,0.0031,289.0,291.6,2.6
53938690,6,290.0167,289.9,0.8971,0.8047,0.0031,289.0,291.6,2.6
54309282,5,302.04,301.9,0.8732,0.7624,0.0029,300.8,303.4,2.6
53503260,6,284.1,284.0,0.8679,0.7533,0.0031,283.1,285.6,2.5
53503261,6,284.1,284.0,0.8679,0.7533,0.0031,283.1,285.6,2.5
62767166,6,284.1,284.0,0.8679,0.7533,0.0031,283.1,285.6,2.5
60059054,6,284.2167,284.35,0.8668,0.7514,0.003,283.1,285.6,2.5
54109610,3,408.1667,408.5,0.8498,0.7222,0.0021,407.0,409.0,2.0
60841392,6,266.3333,266.25,0.8439,0.7122,0.0032,265.4,267.8,2.4
53393680,5,378.36,378.4,0.8357,0.6984,0.0022,377.4,379.6,2.2
54070103,5,260.32,260.2,0.828,0.6856,0.0032,259.5,261.8,2.3
54260459,6,266.35,266.25,0.8261,0.6825,0.0031,265.4,267.8,2.4
54442843,6,266.35,266.25,0.8261,0.6825,0.0031,265.4,267.8,2.4
53369814,6,272.25,272.15,0.8261,0.6825,0.003,271.3,273.7,2.4
54676853,6,272.25,272.15,0.8261,0.6825,0.003,271.3,273.7,2.4
53679613,5,266.52,266.4,0.8035,0.6456,0.003,265.4,267.8,2.4
53729424,6,260.5333,260.65,0.7993,0.6389,0.0031,259.5,261.8,2.3
53729426,6,260.5333,260.65,0.7993,0.6389,0.0031,259.5,261.8,2.3
63310181,6,260.5333,260.65,0.7993,0.6389,0.0031,259.5,261.8,2.3
64546891,6,260.5333,260.65,0.7993,0.6389,0.0031,259.5,261.8,2.3
64546896,6,260.5333,260.65,0.7993,0.6389,0.0031,259.5,261.8,2.3
65680833,6,260.5333,260.65,0.7993,0.6389,0.0031,259.5,261.8,2.3
65680834,6,260.5333,260.65,0.7993,0.6389,0.0031,259.5,261.8,2.3
53375244,6,260.4333,260.35,0.7972,0.6356,0.0031,259.5,261.8,2.3
53415853,6,260.4333,260.35,0.7972,0.6356,0.0031,259.5,261.8,2.3
53418003,6,260.4333,260.35,0.7972,0.6356,0.0031,259.5,261.8,2.3
53502115,6,260.4333,260.35,0.7972,0.6356,0.0031,259.5,261.8,2.3
53502120,6,260.4333,260.35,0.7972,0.6356,0.0031,259.5,261.8,2.3
53847073,6,260.4333,260.35,0.7972,0.6356,0.0031,259.5,261.8,2.3
53882061,6,260.4333,260.35,0.7972,0.6356,0.0031,259.5,261.8,2.3
53935349,6,260.4333,260.35,0.7972,0.6356,0.0031,259.5,261.8,2.3
55842813,6,260.4333,260.35,0.7972,0.6356,0.0031,259.5,261.8,2.3
62191587,6,260.4333,260.35,0.7972,0.6356,0.0031,259.5,261.8,2.3
62662751,6,260.4333,260.35,0.7972,0.6356,0.0031,259.5,261.8,2.3
63439418,6,260.4333,260.35,0.7972,0.6356,0.0031,259.5,261.8,2.3
64809583,6,260.4333,260.35,0.7972,0.6356,0.0031,259.5,261.8,2.3
65554234,6,260.4333,260.35,0.7972,0.6356,0.0031,259.5,261.8,2.3
54205411,6,257.5,257.4,0.7853,0.6167,0.003,256.6,258.9,2.3
54205412,6,257.5,257.4,0.7853,0.6167,0.003,256.6,258.9,2.3
53519269,6,248.6833,248.8,0.7647,0.5847,0.0031,247.7,249.9,2.2
61770180,6,247.5,247.65,0.7638,0.5833,0.0031,246.5,248.7,2.2
59340765,6,248.5667,248.45,0.7608,0.5789,0.0031,247.7,249.9,2.2
61748921,6,248.5667,248.45,0.7608,0.5789,0.0031,247.7,249.9,2.2
65116468,5,224.9,224.7,0.7563,0.572,0.0034,224.1,226.1,2.0
66455737,4,394.5,394.3,0.7382,0.545,0.0019,393.7,395.7,2.0
54289853,6,242.75,242.85,0.732,0.5358,0.003,241.8,243.9,2.1
55500795,6,242.75,242.85,0.732,0.5358,0.003,241.8,243.9,2.1
56974731,6,242.75,242.85,0.732,0.5358,0.003,241.8,243.9,2.1
59692310,6,242.75,242.85,0.732,0.5358,0.003,241.8,243.9,2.1
59856778,6,242.75,242.85,0.732,0.5358,0.003,241.8,243.9,2.1
54229159,6,242.65,242.55,0.732,0.5358,0.003,241.8,243.9,2.1
54243008,6,242.65,242.55,0.732,0.5358,0.003,241.8,243.9,2.1
54252177,6,242.65,242.55,0.732,0.5358,0.003,241.8,243.9,2.1
54268110,6,242.65,242.55,0.732,0.5358,0.003,241.8,243.9,2.1
54268111,6,242.65,242.55,0.732,0.5358,0.003,241.8,243.9,2.1
54272539,6,242.65,242.55,0.732,0.5358,0.003,241.8,243.9,2.1
54284856,6,242.65,242.55,0.732,0.5358,0.003,241.8,243.9,2.1
54291801,6,242.65,242.55,0.732,0.5358,0.003,241.8,243.9,2.1
54292467,6,242.65,242.55,0.732,0.5358,0.003,241.8,243.9,2.1
56147885,6,242.65,242.55,0.732,0.5358,0.003,241.8,243.9,2.1
56935026,6,242.65,242.55,0.732,0.5358,0.003,241.8,243.9,2.1
66694471,6,242.65,242.55,0.732,0.5358,0.003,241.8,243.9,2.1
66424833,3,413.3667,412.9,0.7318,0.5356,0.0018,412.8,414.4,1.6
54360852,6,234.3667,234.3,0.7272,0.5289,0.0031,233.5,235.6,2.1
53590727,6,236.8333,236.95,0.7226,0.5222,0.0031,235.9,238.0,2.1
54080251,6,236.8333,236.95,0.7226,0.5222,0.0031,235.9,238.0,2.1
54410190,6,236.8333,236.95,0.7226,0.5222,0.0031,235.9,238.0,2.1
54469879,6,236.8333,236.95,0.7226,0.5222,0.0031,235.9,238.0,2.1
54471168,6,236.8333,236.95,0.7226,0.5222,0.0031,235.9,238.0,2.1
54531250,6,236.8333,236.95,0.7226,0.5222,0.0031,235.9,238.0,2.1
54568070,6,236.8333,236.95,0.7226,0.5222,0.0031,235.9,238.0,2.1
56109907,6,236.8333,236.95,0.7226,0.5222,0.0031,235.9,238.0,2.1
56649098,6,236.8333,236.95,0.7226,0.5222,0.0031,235.9,238.0,2.1
56649099,6,236.8333,236.95,0.7226,0.5222,0.0031,235.9,238.0,2.1
59583084,6,236.8333,236.95,0.7226,0.5222,0.0031,235.9,238.0,2.1
62638840,6,236.8333,236.95,0.7226,0.5222,0.0031,235.9,238.0,2.1
63019913,6,236.8333,236.95,0.7226,0.5222,0.0031,235.9,238.0,2.1
63127091,6,236.8333,236.95,0.7226,0.5222,0.0031,235.9,238.0,2.1
63127100,6,236.8333,236.95,0.7226,0.5222,0.0031,235.9,238.0,2.1
64489889,6,236.8333,236.95,0.7226,0.5222,0.0031,235.9,238.0,2.1
65257587,6,236.8333,236.95,0.7226,0.5222,0.0031,235.9,238.0,2.1
65257588,6,236.8333,236.95,0.7226,0.5222,0.0031,235.9,238.0,2.1
65309569,6,236.8333,236.95,0.7226,0.5222,0.0031,235.9,238.0,2.1
65309578,6,236.8333,236.95,0.7226,0.5222,0.0031,235.9,238.0,2.1
65309593,6,236.8333,236.95,0.7226,0.5222,0.0031,235.9,238.0,2.1
65399988,6,236.8333,236.95,0.7226,0.5222,0.0031,235.9,238.0,2.1
65400008,6,236.8333,236.95,0.7226,0.5222,0.0031,235.9,238.0,2.1
65771647,6,236.8333,236.95,0.7226,0.5222,0.0031,235.9,238.0,2.1
53726544,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
53997515,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
54011729,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
54012212,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
54022459,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
54033319,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
54036211,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
54041614,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
54069563,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
54070809,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
54447421,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
54501287,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
54580231,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
54659768,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
54687352,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
54688491,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
54760100,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
55067193,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
56393685,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
56848565,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
56910148,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
57339194,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
58539225,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
58539226,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
59918008,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
60226075,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
61914680,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
61917764,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
61920905,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
61920918,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
61920928,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
62029253,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
62238843,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
62238855,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
62238856,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
62240132,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
62781308,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
62781323,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
63199771,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
64491408,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
64491409,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
64675772,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
64863773,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
64863775,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
65661352,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
65661358,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
65682704,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
65682707,6,236.7333,236.65,0.7203,0.5189,0.003,235.9,238.0,2.1
61385413,6,241.7667,241.75,0.718,0.5156,0.003,240.9,243.0,2.1
53664646,6,234.4,234.35,0.7095,0.5033,0.003,233.6,235.6,2.0
59692317,6,230.9167,231.05,0.6962,0.4847,0.003,230.0,232.0,2.0
59936250,6,230.9167,231.05,0.6962,0.4847,0.003,230.0,232.0,2.0
59936268,6,230.9167,231.05,0.6962,0.4847,0.003,230.0,232.0,2.0
64295714,6,223.8167,223.95,0.6962,0.4847,0.0031,222.9,224.9,2.0
66395063,6,230.8167,230.75,0.6914,0.4781,0.003,230.0,232.0,2.0
62656774,6,224.9167,224.85,0.6914,0.4781,0.0031,224.1,226.1,2.0
62656879,6,224.9167,224.85,0.6914,0.4781,0.0031,224.1,226.1,2.0
53389449,6,225.0,225.1,0.6904,0.4767,0.0031,224.1,226.1,2.0
54432495,6,225.0,225.1,0.6904,0.4767,0.0031,224.1,226.1,2.0
55039443,6,225.0,225.1,0.6904,0.4767,0.0031,224.1,226.1,2.0
63099984,6,225.0,225.1,0.6904,0.4767,0.0031,224.1,226.1,2.0
63126049,6,225.0,225.1,0.6904,0.4767,0.0031,224.1,226.1,2.0
63310187,6,225.0,225.1,0.6904,0.4767,0.0031,224.1,226.1,2.0
63350254,6,225.0,225.1,0.6904,0.4767,0.0031,224.1,226.1,2.0
63350255,6,225.0,225.1,0.6904,0.4767,0.0031,224.1,226.1,2.0
66455068,6,224.9833,225.1,0.6817,0.4647,0.003,224.1,226.1,2.0
66455069,6,224.9833,225.1,0.6817,0.4647,0.003,224.1,226.1,2.0
64863779,5,236.9,236.8,0.6753,0.456,0.0029,236.0,238.0,2.0
55905906,4,213.25,213.2,0.6727,0.4525,0.0032,212.4,214.2,1.8
56933447,6,207.25,207.35,0.6551,0.4292,0.0032,206.4,208.3,1.9
56933448,6,207.25,207.35,0.6551,0.4292,0.0032,206.4,208.3,1.9
57222704,6,207.25,207.35,0.6551,0.4292,0.0032,206.4,208.3,1.9
60419506,6,207.25,207.35,0.6551,0.4292,0.0032,206.4,208.3,1.9
53650419,6,213.15,213.25,0.6551,0.4292,0.0031,212.3,214.2,1.9
54571247,6,213.15,213.25,0.6551,0.4292,0.0031,212.3,214.2,1.9
61076273,6,213.15,213.25,0.6551,0.4292,0.0031,212.3,214.2,1.9
62886295,6,213.15,213.25,0.6551,0.4292,0.0031,212.3,214.2,1.9
63109721,6,213.15,213.25,0.6551,0.4292,0.0031,212.3,214.2,1.9
64578967,6,213.15,213.25,0.6551,0.4292,0.0031,212.3,214.2,1.9
65701404,6,213.15,213.25,0.6551,0.4292,0.0031,212.3,214.2,1.9
57338371,3,261.0,261.0,0.6532,0.4267,0.0025,260.2,261.8,1.6
54320426,6,204.7667,204.7,0.6498,0.4222,0.0032,204.0,205.9,1.9
54290596,6,207.1667,207.1,0.6498,0.4222,0.0031,206.4,208.3,1.9
54233068,6,218.9667,218.9,0.6498,0.4222,0.003,218.2,220.1,1.9
54257213,6,218.9667,218.9,0.6498,0.4222,0.003,218.2,220.1,1.9
54272328,6,218.9667,218.9,0.6498,0.4222,0.003,218.2,220.1,1.9
54280176,6,218.9667,218.9,0.6498,0.4222,0.003,218.2,220.1,1.9
56566908,6,218.9667,218.9,0.6498,0.4222,0.003,218.2,220.1,1.9
57886776,6,218.9667,218.9,0.6498,0.4222,0.003,218.2,220.1,1.9
58398729,6,218.9667,218.9,0.6498,0.4222,0.003,218.2,220.1,1.9
58796753,6,218.9667,218.9,0.6498,0.4222,0.003,218.2,220.1,1.9
64531098,6,218.9667,218.9,0.6498,0.4222,0.003,218.2,220.1,1.9
53368149,6,213.0667,213.0,0.6498,0.4222,0.003,212.3,214.2,1.9
53379281,6,213.0667,213.0,0.6498,0.4222,0.003,212.3,214.2,1.9
53380920,6,213.0667,213.0,0.6498,0.4222,0.003,212.3,214.2,1.9
53397794,6,213.0667,213.0,0.6498,0.4222,0.003,212.3,214.2,1.9
53399113,6,213.0667,213.0,0.6498,0.4222,0.003,212.3,214.2,1.9
53399687,6,213.0667,213.0,0.6498,0.4222,0.003,212.3,214.2,1.9
53400059,6,213.0667,213.0,0.6498,0.4222,0.003,212.3,214.2,1.9
53401366,6,213.0667,213.0,0.6498,0.4222,0.003,212.3,214.2,1.9
53409488,6,213.0667,213.0,0.6498,0.4222,0.003,212.3,214.2,1.9
53409888,6,213.0667,213.0,0.6498,0.4222,0.003,212.3,214.2,1.9
53431937,6,213.0667,213.0,0.6498,0.4222,0.003,212.3,214.2,1.9
53584385,6,213.0667,213.0,0.6498,0.4222,0.003,212.3,214.2,1.9
53589567,6,213.0667,213.0,0.6498,0.4222,0.003,212.3,214.2,1.9
54428216,6,213.0667,213.0,0.6498,0.4222,0.003,212.3,214.2,1.9
56985881,6,213.0667,213.0,0.6498,0.4222,0.003,212.3,214.2,1.9
62662904,6,213.0667,213.0,0.6498,0.4222,0.003,212.3,214.2,1.9
63233982,6,213.0667,213.0,0.6498,0.4222,0.003,212.3,214.2,1.9
63233983,6,213.0667,213.0,0.6498,0.4222,0.003,212.3,214.2,1.9
63445331,6,213.0667,213.0,0.6498,0.4222,0.003,212.3,214.2,1.9
63445334,6,213.0667,213.0,0.6498,0.4222,0.003,212.3,214.2,1.9
63591065,6,213.0667,213.0,0.6498,0.4222,0.003,212.3,214.2,1.9
65037599,6,213.0667,213.0,0.6498,0.4222,0.003,212.3,214.2,1.9
65037610,6,213.0667,213.0,0.6498,0.4222,0.003,212.3,214.2,1.9
65116750,6,213.0667,213.0,0.6498,0.4222,0.003,212.3,214.2,1.9
65651367,6,213.0667,213.0,0.6498,0.4222,0.003,212.3,214.2,1.9
65651373,6,213.0667,213.0,0.6498,0.4222,0.003,212.3,214.2,1.9
60933072,3,354.3,353.9,0.6377,0.4067,0.0018,353.8,355.2,1.4
61419210,5,191.22,191.2,0.6337,0.4016,0.0033,190.5,192.2,1.7
54428094,5,213.2,213.1,0.6325,0.4,0.003,212.3,214.2,1.9
53862511,6,201.2333,201.15,0.6263,0.3922,0.0031,200.5,202.3,1.8
53862513,6,201.2333,201.15,0.6263,0.3922,0.0031,200.5,202.3,1.8
54107088,6,201.2333,201.15,0.6263,0.3922,0.0031,200.5,202.3,1.8
54159171,6,201.2333,201.15,0.6263,0.3922,0.0031,200.5,202.3,1.8
55732520,6,201.2333,201.15,0.6263,0.3922,0.0031,200.5,202.3,1.8
57338396,6,201.2333,201.15,0.6263,0.3922,0.0031,200.5,202.3,1.8
60557555,6,201.2333,201.15,0.6263,0.3922,0.0031,200.5,202.3,1.8
64306530,6,201.2333,201.15,0.6263,0.3922,0.0031,200.5,202.3,1.8
53853342,6,201.3167,201.4,0.6229,0.3881,0.0031,200.5,202.3,1.8
65759035,6,201.3167,201.4,0.6229,0.3881,0.0031,200.5,202.3,1.8
61751482,6,202.4833,202.55,0.6149,0.3781,0.003,201.7,203.5,1.8
56454556,5,177.54,177.4,0.5953,0.3544,0.0034,176.9,178.5,1.6
63199756,5,177.54,177.4,0.5953,0.3544,0.0034,176.9,178.5,1.6
53472131,6,189.4667,189.55,0.5878,0.3456,0.0031,188.7,190.4,1.7
54593502,6,189.4667,189.55,0.5878,0.3456,0.0031,188.7,190.4,1.7
54672962,6,189.4667,189.55,0.5878,0.3456,0.0031,188.7,190.4,1.7
54677905,6,189.4667,189.55,0.5878,0.3456,0.0031,188.7,190.4,1.7
63350259,6,189.4667,189.55,0.5878,0.3456,0.0031,188.7,190.4,1.7
64801568,6,189.4667,189.55,0.5878,0.3456,0.0031,188.7,190.4,1.7
64801679,6,189.4667,189.55,0.5878,0.3456,0.0031,188.7,190.4,1.7
54331761,6,181.1833,181.3,0.5871,0.3447,0.0032,180.4,182.1,1.7
54332512,6,181.1,181.05,0.5859,0.3433,0.0032,180.4,182.1,1.7
54361570,6,181.1,181.05,0.5859,0.3433,0.0032,180.4,182.1,1.7
54362669,6,181.1,181.05,0.5859,0.3433,0.0032,180.4,182.1,1.7
54390343,6,181.1,181.05,0.5859,0.3433,0.0032,180.4,182.1,1.7
61751473,5,202.62,202.7,0.5845,0.3416,0.0029,201.7,203.5,1.8
53389308,6,189.3833,189.3,0.5843,0.3414,0.0031,188.7,190.4,1.7
53447977,6,189.3833,189.3,0.5843,0.3414,0.0031,188.7,190.4,1.7
54622957,6,189.3833,189.3,0.5843,0.3414,0.0031,188.7,190.4,1.7
56874903,6,189.3833,189.3,0.5843,0.3414,0.0031,188.7,190.4,1.7
64814195,6,189.3833,189.3,0.5843,0.3414,0.0031,188.7,190.4,1.7
54252635,6,183.55,183.65,0.562,0.3158,0.0031,182.8,184.4,1.6
56294984,6,183.55,183.65,0.562,0.3158,0.0031,182.8,184.4,1.6
63707683,5,165.76,165.8,0.5607,0.3144,0.0034,165.1,166.6,1.5
54221225,6,183.4667,183.4,0.5558,0.3089,0.003,182.8,184.4,1.6
54221227,6,183.4667,183.4,0.5558,0.3089,0.003,182.8,184.4,1.6
54221676,6,183.4667,183.4,0.5558,0.3089,0.003,182.8,184.4,1.6
56566931,6,183.4667,183.4,0.5558,0.3089,0.003,182.8,184.4,1.6
64536608,5,189.6,189.7,0.555,0.308,0.0029,188.7,190.4,1.7
59241761,5,191.38,191.4,0.5528,0.3056,0.0029,190.5,192.2,1.7
61796395,6,185.5333,185.45,0.5497,0.3022,0.003,184.9,186.5,1.6
53484321,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
53604578,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
53606519,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
53608961,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
53696108,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
53700152,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
53850683,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
53859861,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
53859868,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
53860486,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
53867130,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
53886312,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
54668978,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
54684107,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
57336303,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
58718927,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
58755576,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
58755577,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
58825527,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
59583068,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
60058882,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
60058883,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
60496428,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
60496437,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
61076237,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
61076252,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
61092453,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
61759379,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
62238837,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
62404916,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
62418504,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
62501993,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
62513344,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
63127113,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
63310199,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
63310200,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
63350262,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
64594083,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
64799769,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
65250413,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
65250414,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
65497975,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
65718767,6,177.6167,177.7,0.5459,0.2981,0.0031,176.9,178.5,1.6
53908797,6,177.55,177.5,0.5439,0.2958,0.0031,176.9,178.5,1.6
53909464,6,177.55,177.5,0.5439,0.2958,0.0031,176.9,178.5,1.6
53940105,6,177.55,177.5,0.5439,0.2958,0.0031,176.9,178.5,1.6
53998268,6,177.55,177.5,0.5439,0.2958,0.0031,176.9,178.5,1.6
54012202,6,177.55,177.5,0.5439,0.2958,0.0031,176.9,178.5,1.6
54012204,6,177.55,177.5,0.5439,0.2958,0.0031,176.9,178.5,1.6
54020235,6,177.55,177.5,0.5439,0.2958,0.0031,176.9,178.5,1.6
54068070,6,177.55,177.5,0.5439,0.2958,0.0031,176.9,178.5,1.6
54075961,6,177.55,177.5,0.5439,0.2958,0.0031,176.9,178.5,1.6
54185803,6,177.55,177.5,0.5439,0.2958,0.0031,176.9,178.5,1.6
54416798,6,177.55,177.5,0.5439,0.2958,0.0031,176.9,178.5,1.6
54430192,6,177.55,177.5,0.5439,0.2958,0.0031,176.9,178.5,1.6
54564439,6,177.55,177.5,0.5439,0.2958,0.0031,176.9,178.5,1.6
55904254,6,177.55,177.5,0.5439,0.2958,0.0031,176.9,178.5,1.6
55972729,6,177.55,177.5,0.5439,0.2958,0.0031,176.9,178.5,1.6
56502635,6,177.55,177.5,0.5439,0.2958,0.0031,176.9,178.5,1.6
57331992,6,177.55,177.5,0.5439,0.2958,0.0031,176.9,178.5,1.6
58952159,6,177.55,177.5,0.5439,0.2958,0.0031,176.9,178.5,1.6
58952165,6,177.55,177.5,0.5439,0.2958,0.0031,176.9,178.5,1.6
58952166,6,177.55,177.5,0.5439,0.2958,0.0031,176.9,178.5,1.6
59552982,6,177.55,177.5,0.5439,0.2958,0.0031,176.9,178.5,1.6
59725313,6,177.55,177.5,0.5439,0.2958,0.0031,176.9,178.5,1.6
60225593,6,177.55,177.5,0.5439,0.2958,0.0031,176.9,178.5,1.6
60960501,6,177.55,177.5,0.5439,0.2958,0.0031,176.9,178.5,1.6
60981203,6,177.55,177.5,0.5439,0.2958,0.0031,176.9,178.5,1.6
62029274,6,177.55,177.5,0.5439,0.2958,0.0031,176.9,178.5,1.6
63225719,6,177.55,177.5,0.5439,0.2958,0.0031,176.9,178.5,1.6
63666797,6,177.55,177.5,0.5439,0.2958,0.0031,176.9,178.5,1.6
63707445,6,177.55,177.5,0.5439,0.2958,0.0031,176.9,178.5,1.6
64390201,6,177.55,177.5,0.5439,0.2958,0.0031,176.9,178.5,1.6
64667063,6,177.55,177.5,0.5439,0.2958,0.0031,176.9,178.5,1.6
64667066,6,177.55,177.5,0.5439,0.2958,0.0031,176.9,178.5,1.6
64952167,6,177.55,177.5,0.5439,0.2958,0.0031,176.9,178.5,1.6
65421268,6,177.55,177.5,0.5439,0.2958,0.0031,176.9,178.5,1.6
65421272,6,177.55,177.5,0.5439,0.2958,0.0031,176.9,178.5,1.6
65445075,6,177.55,177.5,0.5439,0.2958,0.0031,176.9,178.5,1.6
65661397,6,177.55,177.5,0.5439,0.2958,0.0031,176.9,178.5,1.6
66709192,6,177.55,177.5,0.5439,0.2958,0.0031,176.9,178.5,1.6
