model,fold,train_rows,validation_rows,train_groups,validation_groups,MAE,RMSE,R2,median_AE,target_mean,target_std,prediction_std,n_rows
random_forest,1,11930,3978,951,317,38.967030314812405,86.5470290280479,0.9825054632847828,11.870788371611923,295.0064856711915,654.3361901705309,657.3606193875729,3978
random_forest,2,11930,3978,951,317,34.41598153061922,68.0040836142828,0.9847258417982863,13.512301042727644,257.87063851181495,550.2453111258035,548.6533835889453,3978
random_forest,3,11932,3976,951,317,32.893133293999824,63.83290304543879,0.9887553333818556,12.942315014565338,274.4740442655936,601.9650876511421,611.334283350603,3976
random_forest,4,11932,3976,951,317,36.335221899264575,75.12293099684581,0.9847203664438196,12.140717746459073,262.014939637827,607.737527396807,572.9583536580808,3976
