model_type,feature_variant,config_name,target_mode,feature_count,validation_MAE,validation_RMSE,validation_R2,validation_median_AE
ridge,trusted_manual_all_features_set,log_ridge_alpha_0_001_minfreq_10,log,63,98.51699965831843,257.1245402708174,0.8353997728752667,19.83693375933187
ridge,trusted_extended_traficom_stack,log_ridge_alpha_0_01_minfreq_2,log,62,98.55502486177936,259.08577428131434,0.8328791987849863,15.53163187655241
ridge,trusted_recommended_features,log_ridge_alpha_0_003_minfreq_10,log,67,98.62403537000615,256.8932617122771,0.8356957491541779,19.81639655073691
ridge,trusted_recommended_features_without_listing_dates,log_ridge_alpha_0_01_minfreq_10,log,66,98.77918697819004,257.8563162641958,0.8344615357428914,19.46853178339336
ridge,trusted_extended_traficom_stack,log_ridge_alpha_0_001_minfreq_10,log,62,98.82490868449625,257.78237026595855,0.8345564657565374,19.81807028064742
ridge,trusted_extended_traficom_stack,log_ridge_alpha_0_003_minfreq_10,log,62,98.88842009467359,258.0588186000987,0.8342014289588582,19.770845109442305
ridge,trusted_recommended_features_without_listing_dates,log_ridge_alpha_0_03_minfreq_5,log,66,98.96482043755832,260.63667975931804,0.8308724168440454,15.719837207595276
ridge,trusted_recommended_features,log_ridge_alpha_0_03_minfreq_5,log,67,99.06213054377403,260.6931373243305,0.8307991380890886,15.835711534875085
ridge,trusted_recommended_features_without_listing_dates_without_oem_number,log_ridge_alpha_0_03_minfreq_2,log,65,99.1841665153656,262.68661991763094,0.8282015352935768,16.09603897436952
ridge,trusted_recommended_features_without_oem_number,log_ridge_alpha_0_01_minfreq_10,log,66,99.19210917120695,258.2364480644218,0.833973102351659,19.832330224588524
ridge,trusted_recommended_features_without_oem_number,log_ridge_alpha_0_03_minfreq_2,log,66,99.24069424912908,262.7074133313487,0.8281743362079232,15.892647813804984
ridge,trusted_manual_all_features_set,log_ridge_alpha_0_003_minfreq_10,log,63,99.24285574663492,258.49791251839025,0.8336367276156614,19.916551699204803
ridge,trusted_recommended_features_without_listing_dates_without_oem_number,log_ridge_alpha_0_01_minfreq_10,log,65,99.40801409001803,258.7818663926092,0.8332710345932457,19.82696256377355
ridge,trusted_extended_traficom_stack,log_ridge_alpha_0_03_minfreq_5,log,62,99.67057525035246,262.74361200379957,0.8281269809440326,14.886396603807754
ridge,trusted_manual_all_features_set,log_ridge_alpha_0_03_minfreq_5,log,63,99.75957683640017,262.7710330478824,0.8280911042692212,14.997892827239639
ridge,trusted_manual_all_features_set_without_oem_number,log_ridge_alpha_0_03_minfreq_2,log,62,99.85372899433789,264.22217389629924,0.8261871436640911,15.868341593714263
ridge,trusted_recommended_features,log_ridge_alpha_0_01_minfreq_10,log,67,99.86616158694771,259.5886037501656,0.8322298786195704,19.813401755199138
ridge,trusted_extended_traficom_stack_without_oem_number,log_ridge_alpha_0_01_minfreq_10,log,61,99.99820520863086,259.5223692466977,0.8323154813993583,20.463112847154434
ridge,trusted_manual_all_features_set,log_ridge_alpha_0_01_minfreq_10,log,63,100.25096335037097,260.9463607323536,0.8304702730617397,19.858747774939474
ridge,trusted_extended_traficom_stack_without_oem_number,log_ridge_alpha_0_03_minfreq_2,log,61,100.28333703498214,265.6259649414254,0.8243353301268114,15.87014343342561
ridge,trusted_manual_all_features_set_without_oem_number,log_ridge_alpha_0_01_minfreq_10,log,62,100.33132387923652,260.0657353317126,0.8316125788777047,20.197949261333747
ridge,trusted_extended_traficom_stack,log_ridge_alpha_0_01_minfreq_10,log,62,100.42277057938746,261.44640840267385,0.8298199158822738,19.80052046560082
ridge,trusted_recommended_features,log_ridge_alpha_0_03_minfreq_2,log,67,101.39388731954821,267.60803873917473,0.8217039655124871,16.466385705896414
ridge,trusted_extended_traficom_stack,log_ridge_alpha_0_03_minfreq_2,log,62,101.55756494058984,268.59690829366906,0.8203838461646902,15.321794041811216
ridge,trusted_manual_all_features_set,log_ridge_alpha_0_03_minfreq_2,log,63,101.57556193965567,268.3694595759401,0.8206879164290204,15.373785324036305
ridge,trusted_recommended_features_without_listing_dates,log_ridge_alpha_0_03_minfreq_2,log,66,101.77281533660745,269.2328450421478,0.8195323119160236,16.352470771488527
