model,fold,train_rows,validation_rows,train_groups,validation_groups,MAE,RMSE,R2,median_AE,target_mean,target_std,prediction_std,n_rows
xgboost,1,11930,3978,951,317,46.876065876664924,108.18420943582869,0.9726645725437886,15.498077392578125,295.0064856711915,654.3361901705309,629.6079246257531,3978
xgboost,2,11930,3978,951,317,34.9548543401673,82.3751010495406,0.9775880719358948,13.631976318359374,257.87063851181495,550.2453111258035,530.5389161153889,3978
xgboost,3,11932,3976,951,317,31.974103767195462,62.01863887718615,0.9893854435037233,13.887008666992188,274.4740442655936,601.9650876511421,589.5108946843026,3976
xgboost,4,11932,3976,951,317,40.32772487126126,96.25206414273353,0.9749165081299537,13.693000793457038,262.014939637827,607.737527396807,562.184184554466,3976
